version,instance,result,time
v_02,../instances/set_1_2/p1.2.l.txt,185.000000,13103
v_02,../instances/set_1_2/p1.2.m.txt,205.000000,14526
v_02,../instances/set_1_2/p1.2.m.txt,205.000000,14361
v_02,../instances/set_1_2/p1.2.m.txt,205.000000,14589
v_02,../instances/set_1_2/p1.2.m.txt,200.000000,14350
v_02,../instances/set_1_2/p1.2.n.txt,220.000000,15832
v_02,../instances/set_1_2/p1.2.n.txt,210.000000,15661
v_02,../instances/set_1_2/p1.2.n.txt,210.000000,16007
v_02,../instances/set_1_2/p1.2.n.txt,215.000000,15911
v_02,../instances/set_1_2/p1.2.o.txt,225.000000,16514
v_02,../instances/set_1_2/p1.2.o.txt,215.000000,16593
v_02,../instances/set_1_2/p1.2.o.txt,220.000000,16741
v_02,../instances/set_1_2/p1.2.o.txt,220.000000,16768
v_02,../instances/set_1_2/p1.2.p.txt,225.000000,16867
v_02,../instances/set_1_2/p1.2.p.txt,225.000000,16984
v_02,../instances/set_1_2/p1.2.p.txt,225.000000,17174
v_02,../instances/set_1_2/p1.2.p.txt,220.000000,17305
v_02,../instances/set_1_2/p1.2.q.txt,235.000000,18160
v_02,../instances/set_1_2/p1.2.q.txt,235.000000,18272
v_02,../instances/set_1_2/p1.2.q.txt,235.000000,18283
v_02,../instances/set_1_2/p1.2.q.txt,240.000000,18333
v_02,../instances/set_1_2/p1.2.r.txt,245.000000,19564
v_02,../instances/set_1_2/p1.2.r.txt,245.000000,19448
v_02,../instances/set_1_2/p1.2.r.txt,245.000000,19460
v_02,../instances/set_1_2/p1.2.r.txt,240.000000,19253
v_02,../instances/set_1_3/p1.3.a.txt,0.000000,352
v_02,../instances/set_1_3/p1.3.a.txt,0.000000,352
v_02,../instances/set_1_3/p1.3.a.txt,0.000000,349
v_02,../instances/set_1_3/p1.3.a.txt,0.000000,354
v_02,../instances/set_1_3/p1.3.b.txt,0.000000,381
v_02,../instances/set_1_3/p1.3.b.txt,0.000000,380
v_02,../instances/set_1_3/p1.3.b.txt,0.000000,375
v_02,../instances/set_1_3/p1.3.b.txt,0.000000,378
v_02,../instances/set_1_3/p1.3.c.txt,15.000000,533
v_02,../instances/set_1_3/p1.3.c.txt,15.000000,537
v_02,../instances/set_1_3/p1.3.c.txt,15.000000,536
v_02,../instances/set_1_3/p1.3.c.txt,15.000000,543
v_02,../instances/set_1_3/p1.3.d.txt,15.000000,1607
v_02,../instances/set_1_3/p1.3.d.txt,15.000000,1567
v_02,../instances/set_1_3/p1.3.d.txt,15.000000,1607
v_02,../instances/set_1_3/p1.3.d.txt,15.000000,1594
v_02,../instances/set_1_3/p1.3.e.txt,30.000000,2876
v_02,../instances/set_1_3/p1.3.e.txt,30.000000,2803
v_02,../instances/set_1_3/p1.3.e.txt,30.000000,2851
v_02,../instances/set_1_3/p1.3.e.txt,30.000000,2875
v_02,../instances/set_1_3/p1.3.f.txt,40.000000,4016
v_02,../instances/set_1_3/p1.3.f.txt,40.000000,4027
v_02,../instances/set_1_3/p1.3.f.txt,40.000000,4085
v_02,../instances/set_1_3/p1.3.f.txt,40.000000,4071
v_02,../instances/set_1_3/p1.3.g.txt,50.000000,5895
v_02,../instances/set_1_3/p1.3.g.txt,50.000000,5859
v_02,../instances/set_1_3/p1.3.g.txt,50.000000,5900
v_02,../instances/set_1_3/p1.3.g.txt,50.000000,5900
v_02,../instances/set_1_3/p1.3.h.txt,70.000000,7707
v_02,../instances/set_1_3/p1.3.h.txt,70.000000,7663
v_02,../instances/set_1_3/p1.3.h.txt,70.000000,7762
v_02,../instances/set_1_3/p1.3.h.txt,70.000000,7782
v_02,../instances/set_1_3/p1.3.i.txt,100.000000,9208
v_02,../instances/set_1_3/p1.3.i.txt,100.000000,9260
v_02,../instances/set_1_3/p1.3.i.txt,100.000000,9292
v_02,../instances/set_1_3/p1.3.i.txt,105.000000,9208
v_02,../instances/set_1_3/p1.3.j.txt,115.000000,10616
v_02,../instances/set_1_3/p1.3.j.txt,110.000000,10647
v_02,../instances/set_1_3/p1.3.j.txt,115.000000,10632
v_02,../instances/set_1_3/p1.3.j.txt,110.000000,10627
v_02,../instances/set_1_3/p1.3.k.txt,130.000000,12331
v_02,../instances/set_1_3/p1.3.k.txt,135.000000,12108
v_02,../instances/set_1_3/p1.3.k.txt,135.000000,12131
v_02,../instances/set_1_3/p1.3.k.txt,135.000000,12143
v_02,../instances/set_1_3/p1.3.l.txt,150.000000,14238
v_02,../instances/set_1_3/p1.3.l.txt,150.000000,13536
v_02,../instances/set_1_3/p1.3.l.txt,155.000000,13890
v_02,../instances/set_1_3/p1.3.l.txt,150.000000,13762
v_02,../instances/set_1_3/p1.3.m.txt,170.000000,15125
v_02,../instances/set_1_3/p1.3.m.txt,170.000000,15209
v_02,../instances/set_1_3/p1.3.m.txt,170.000000,15130
v_02,../instances/set_1_3/p1.3.m.txt,170.000000,14935
v_02,../instances/set_1_3/p1.3.n.txt,185.000000,16428
v_02,../instances/set_1_3/p1.3.n.txt,185.000000,16465
v_02,../instances/set_1_3/p1.3.n.txt,185.000000,16419
v_02,../instances/set_1_3/p1.3.n.txt,185.000000,16687
v_02,../instances/set_1_3/p1.3.o.txt,195.000000,17890
v_02,../instances/set_1_3/p1.3.o.txt,195.000000,17639
v_02,../instances/set_1_3/p1.3.o.txt,200.000000,17603
v_02,../instances/set_1_3/p1.3.o.txt,195.000000,17482
v_02,../instances/set_1_3/p1.3.p.txt,210.000000,18270
v_02,../instances/set_1_3/p1.3.p.txt,210.000000,17903
v_02,../instances/set_1_3/p1.3.p.txt,205.000000,18446
v_02,../instances/set_1_3/p1.3.p.txt,210.000000,18097
v_02,../instances/set_1_3/p1.3.q.txt,215.000000,19433
v_02,../instances/set_1_3/p1.3.q.txt,220.000000,19039
v_02,../instances/set_1_3/p1.3.q.txt,215.000000,19163
v_02,../instances/set_1_3/p1.3.q.txt,215.000000,18866
v_02,../instances/set_1_3/p1.3.r.txt,235.000000,20580
v_02,../instances/set_1_3/p1.3.r.txt,230.000000,20469
v_02,../instances/set_1_3/p1.3.r.txt,235.000000,20283
v_02,../instances/set_1_3/p1.3.r.txt,235.000000,20657
v_02,../instances/set_1_4/p1.4.a.txt,0.000000,428
v_02,../instances/set_1_4/p1.4.a.txt,0.000000,433
v_02,../instances/set_1_4/p1.4.a.txt,0.000000,425
v_02,../instances/set_1_4/p1.4.a.txt,0.000000,428
v_02,../instances/set_1_4/p1.4.b.txt,0.000000,473
v_02,../instances/set_1_4/p1.4.b.txt,0.000000,468
v_02,../instances/set_1_4/p1.4.b.txt,0.000000,474
v_02,../instances/set_1_4/p1.4.b.txt,0.000000,481
v_02,../instances/set_1_4/p1.4.c.txt,0.000000,509
v_02,../instances/set_1_4/p1.4.c.txt,0.000000,516
v_02,../instances/set_1_4/p1.4.c.txt,0.000000,508
v_02,../instances/set_1_4/p1.4.c.txt,0.000000,505
v_02,../instances/set_1_4/p1.4.d.txt,15.000000,846
v_02,../instances/set_1_4/p1.4.d.txt,15.000000,834
v_02,../instances/set_1_4/p1.4.d.txt,15.000000,846
v_02,../instances/set_1_4/p1.4.d.txt,15.000000,879
v_02,../instances/set_1_4/p1.4.e.txt,15.000000,1882
v_02,../instances/set_1_4/p1.4.e.txt,15.000000,1924
v_02,../instances/set_1_4/p1.4.e.txt,15.000000,1882
v_02,../instances/set_1_4/p1.4.e.txt,15.000000,1903
v_02,../instances/set_1_4/p1.4.f.txt,25.000000,3356
v_02,../instances/set_1_4/p1.4.f.txt,25.000000,3314
v_02,../instances/set_1_4/p1.4.f.txt,25.000000,3304
v_02,../instances/set_1_4/p1.4.f.txt,25.000000,3277
v_02,../instances/set_1_4/p1.4.g.txt,35.000000,4879
v_02,../instances/set_1_4/p1.4.g.txt,35.000000,4920
v_02,../instances/set_1_4/p1.4.g.txt,35.000000,4914
v_02,../instances/set_1_4/p1.4.g.txt,35.000000,4875
v_02,../instances/set_1_4/p1.4.h.txt,45.000000,6014
v_02,../instances/set_1_4/p1.4.h.txt,45.000000,6171
v_02,../instances/set_1_4/p1.4.h.txt,45.000000,6093
v_02,../instances/set_1_4/p1.4.h.txt,45.000000,6007
v_02,../instances/set_1_4/p1.4.i.txt,60.000000,8085
v_02,../instances/set_1_4/p1.4.i.txt,60.000000,8069
v_02,../instances/set_1_4/p1.4.i.txt,60.000000,8099
v_02,../instances/set_1_4/p1.4.i.txt,60.000000,8002
v_02,../instances/set_1_4/p1.4.j.txt,75.000000,9098
v_02,../instances/set_1_4/p1.4.j.txt,75.000000,9069
v_02,../instances/set_1_4/p1.4.j.txt,75.000000,9151
v_02,../instances/set_1_4/p1.4.j.txt,75.000000,9154
v_02,../instances/set_1_4/p1.4.k.txt,100.000000,11660
v_02,../instances/set_1_4/p1.4.k.txt,100.000000,11425
v_02,../instances/set_1_4/p1.4.k.txt,100.000000,11307
v_02,../instances/set_1_4/p1.4.k.txt,100.000000,11406
v_02,../instances/set_1_4/p1.4.l.txt,120.000000,13365
v_02,../instances/set_1_4/p1.4.l.txt,120.000000,13342
v_02,../instances/set_1_4/p1.4.l.txt,120.000000,13435
v_02,../instances/set_1_4/p1.4.l.txt,120.000000,13378
v_02,../instances/set_1_4/p1.4.m.txt,130.000000,14691
v_02,../instances/set_1_4/p1.4.m.txt,130.000000,14869
v_02,../instances/set_1_4/p1.4.m.txt,130.000000,14769
v_02,../instances/set_1_4/p1.4.m.txt,130.000000,14598
v_02,../instances/set_1_4/p1.4.n.txt,155.000000,16624
v_02,../instances/set_1_4/p1.4.n.txt,150.000000,17036
v_02,../instances/set_1_4/p1.4.n.txt,145.000000,16665
v_02,../instances/set_1_4/p1.4.n.txt,150.000000,16566
v_02,../instances/set_1_4/p1.4.o.txt,165.000000,17585
v_02,../instances/set_1_4/p1.4.o.txt,165.000000,17475
v_02,../instances/set_1_4/p1.4.o.txt,165.000000,17971
v_02,../instances/set_1_4/p1.4.o.txt,165.000000,17552
v_02,../instances/set_1_4/p1.4.p.txt,175.000000,18741
v_02,../instances/set_1_4/p1.4.p.txt,170.000000,18752
v_02,../instances/set_1_4/p1.4.p.txt,170.000000,18266
v_02,../instances/set_1_4/p1.4.p.txt,175.000000,18613
v_02,../instances/set_1_4/p1.4.q.txt,180.000000,19764
v_02,../instances/set_1_4/p1.4.q.txt,180.000000,19687
v_02,../instances/set_1_4/p1.4.q.txt,180.000000,19783
v_02,../instances/set_1_4/p1.4.q.txt,185.000000,19280
v_02,../instances/set_1_4/p1.4.r.txt,200.000000,20420
v_02,../instances/set_1_4/p1.4.r.txt,200.000000,20392
v_02,../instances/set_1_4/p1.4.r.txt,205.000000,20508
v_02,../instances/set_1_4/p1.4.r.txt,200.000000,20586
v_02,../instances/set_2_2/p2.2.a.txt,90.000000,1867
v_02,../instances/set_2_2/p2.2.a.txt,90.000000,1922
v_02,../instances/set_2_2/p2.2.a.txt,90.000000,1876
v_02,../instances/set_2_2/p2.2.a.txt,90.000000,1954
v_02,../instances/set_2_2/p2.2.b.txt,120.000000,2826
v_02,../instances/set_2_2/p2.2.b.txt,120.000000,2653
v_02,../instances/set_2_2/p2.2.b.txt,120.000000,2800
v_02,../instances/set_2_2/p2.2.b.txt,120.000000,2741
v_02,../instances/set_2_2/p2.2.c.txt,140.000000,3492
v_02,../instances/set_2_2/p2.2.c.txt,140.000000,3566
v_02,../instances/set_2_2/p2.2.c.txt,140.000000,3539
v_02,../instances/set_2_2/p2.2.c.txt,140.000000,3538
v_02,../instances/set_2_2/p2.2.d.txt,160.000000,4261
v_02,../instances/set_2_2/p2.2.d.txt,160.000000,4302
v_02,../instances/set_2_2/p2.2.d.txt,160.000000,4358
v_02,../instances/set_2_2/p2.2.d.txt,160.000000,4305
v_02,../instances/set_2_2/p2.2.e.txt,190.000000,4752
v_02,../instances/set_2_2/p2.2.e.txt,190.000000,4692
v_02,../instances/set_2_2/p2.2.e.txt,190.000000,4831
v_02,../instances/set_2_2/p2.2.e.txt,190.000000,4729
v_02,../instances/set_2_2/p2.2.f.txt,200.000000,5470
v_02,../instances/set_2_2/p2.2.f.txt,200.000000,5367
v_02,../instances/set_2_2/p2.2.f.txt,200.000000,5402
v_02,../instances/set_2_2/p2.2.f.txt,200.000000,5594
v_02,../instances/set_2_2/p2.2.g.txt,200.000000,5766
v_02,../instances/set_2_2/p2.2.g.txt,200.000000,5915
v_02,../instances/set_2_2/p2.2.g.txt,200.000000,5901
v_02,../instances/set_2_2/p2.2.g.txt,200.000000,5982
v_02,../instances/set_2_2/p2.2.h.txt,230.000000,6401
v_02,../instances/set_2_2/p2.2.h.txt,230.000000,6381
v_02,../instances/set_2_2/p2.2.h.txt,230.000000,6458
v_02,../instances/set_2_2/p2.2.h.txt,230.000000,6373
v_02,../instances/set_2_2/p2.2.i.txt,230.000000,6940
v_02,../instances/set_2_2/p2.2.i.txt,230.000000,6908
v_02,../instances/set_2_2/p2.2.i.txt,230.000000,6926
v_02,../instances/set_2_2/p2.2.i.txt,230.000000,7212
v_02,../instances/set_2_2/p2.2.j.txt,260.000000,7089
v_02,../instances/set_2_2/p2.2.j.txt,260.000000,7354
v_02,../instances/set_2_2/p2.2.j.txt,260.000000,7272
v_02,../instances/set_2_2/p2.2.j.txt,260.000000,7274
v_02,../instances/set_2_2/p2.2.k.txt,275.000000,8323
v_02,../instances/set_2_2/p2.2.k.txt,275.000000,8260
v_02,../instances/set_2_2/p2.2.k.txt,270.000000,8251
v_02,../instances/set_2_2/p2.2.k.txt,275.000000,8320
v_02,../instances/set_2_3/p2.3.a.txt,70.000000,1328
v_02,../instances/set_2_3/p2.3.a.txt,70.000000,1316
v_02,../instances/set_2_3/p2.3.a.txt,70.000000,1375
v_02,../instances/set_2_3/p2.3.a.txt,70.000000,1357
v_02,../instances/set_2_3/p2.3.b.txt,70.000000,3539
v_02,../instances/set_2_3/p2.3.b.txt,70.000000,3404
v_02,../instances/set_2_3/p2.3.b.txt,70.000000,3404
v_02,../instances/set_2_3/p2.3.b.txt,70.000000,3422
v_02,../instances/set_2_3/p2.3.c.txt,105.000000,3809
v_02,../instances/set_2_3/p2.3.c.txt,105.000000,3898
v_02,../instances/set_2_3/p2.3.c.txt,105.000000,3919
v_02,../instances/set_2_3/p2.3.c.txt,105.000000,3897
v_02,../instances/set_2_3/p2.3.d.txt,105.000000,4279
v_02,../instances/set_2_3/p2.3.d.txt,105.000000,4195
v_02,../instances/set_2_3/p2.3.d.txt,105.000000,4252
v_02,../instances/set_2_3/p2.3.d.txt,105.000000,4164
v_02,../instances/set_2_3/p2.3.e.txt,120.000000,4701
v_02,../instances/set_2_3/p2.3.e.txt,120.000000,4850
v_02,../instances/set_2_3/p2.3.e.txt,120.000000,4821
v_02,../instances/set_2_3/p2.3.e.txt,120.000000,4773
v_02,../instances/set_2_3/p2.3.f.txt,120.000000,5098
v_02,../instances/set_2_3/p2.3.f.txt,120.000000,5147
v_02,../instances/set_2_3/p2.3.f.txt,120.000000,5131
v_02,../instances/set_2_3/p2.3.f.txt,120.000000,5367
v_02,../instances/set_2_3/p2.3.g.txt,145.000000,5333
v_02,../instances/set_2_3/p2.3.g.txt,145.000000,5506
v_02,../instances/set_2_3/p2.3.g.txt,145.000000,5403
v_02,../instances/set_2_3/p2.3.g.txt,145.000000,5510
v_02,../instances/set_2_3/p2.3.h.txt,165.000000,6195
v_02,../instances/set_2_3/p2.3.h.txt,165.000000,6566
v_02,../instances/set_2_3/p2.3.h.txt,165.000000,6272
v_02,../instances/set_2_3/p2.3.h.txt,165.000000,6329
v_02,../instances/set_2_3/p2.3.i.txt,200.000000,7145
v_02,../instances/set_2_3/p2.3.i.txt,200.000000,7427
v_02,../instances/set_2_3/p2.3.i.txt,200.000000,7462
v_02,../instances/set_2_3/p2.3.i.txt,200.000000,7123
v_02,../instances/set_2_3/p2.3.j.txt,200.000000,7775
v_02,../instances/set_2_3/p2.3.j.txt,200.000000,7785
v_02,../instances/set_2_3/p2.3.j.txt,200.000000,7992
v_02,../instances/set_2_3/p2.3.j.txt,200.000000,7802
v_02,../instances/set_2_3/p2.3.k.txt,200.000000,8674
v_02,../instances/set_2_3/p2.3.k.txt,200.000000,8805
v_02,../instances/set_2_3/p2.3.k.txt,200.000000,8906
v_02,../instances/set_2_3/p2.3.k.txt,200.000000,8938
v_02,../instances/set_2_4/p2.4.a.txt,10.000000,1172
v_02,../instances/set_2_4/p2.4.a.txt,10.000000,1116
v_02,../instances/set_2_4/p2.4.a.txt,10.000000,1144
v_02,../instances/set_2_4/p2.4.a.txt,10.000000,1145
v_02,../instances/set_2_4/p2.4.b.txt,70.000000,2298
v_02,../instances/set_2_4/p2.4.b.txt,70.000000,2325
v_02,../instances/set_2_4/p2.4.b.txt,70.000000,2297
v_02,../instances/set_2_4/p2.4.b.txt,70.000000,2433
v_02,../instances/set_2_4/p2.4.c.txt,70.000000,3620
v_02,../instances/set_2_4/p2.4.c.txt,70.000000,3615
v_02,../instances/set_2_4/p2.4.c.txt,70.000000,3520
v_02,../instances/set_2_4/p2.4.c.txt,70.000000,3620
v_02,../instances/set_2_4/p2.4.d.txt,70.000000,4173
v_02,../instances/set_2_4/p2.4.d.txt,70.000000,4200
v_02,../instances/set_2_4/p2.4.d.txt,70.000000,4147
v_02,../instances/set_2_4/p2.4.d.txt,70.000000,4218
v_02,../instances/set_2_4/p2.4.e.txt,70.000000,5216
v_02,../instances/set_2_4/p2.4.e.txt,70.000000,5177
v_02,../instances/set_2_4/p2.4.e.txt,70.000000,5287
v_02,../instances/set_2_4/p2.4.e.txt,70.000000,5275
v_02,../instances/set_2_4/p2.4.f.txt,105.000000,5575
v_02,../instances/set_2_4/p2.4.f.txt,105.000000,5542
v_02,../instances/set_2_4/p2.4.f.txt,105.000000,5615
v_02,../instances/set_2_4/p2.4.f.txt,105.000000,5515
v_02,../instances/set_2_4/p2.4.g.txt,105.000000,6005
v_02,../instances/set_2_4/p2.4.g.txt,105.000000,5836
v_02,../instances/set_2_4/p2.4.g.txt,105.000000,6041
v_02,../instances/set_2_4/p2.4.g.txt,105.000000,6091
v_02,../instances/set_2_4/p2.4.h.txt,120.000000,6888
v_02,../instances/set_2_4/p2.4.h.txt,120.000000,6570
v_02,../instances/set_2_4/p2.4.h.txt,120.000000,6633
v_02,../instances/set_2_4/p2.4.h.txt,120.000000,6525
v_02,../instances/set_2_4/p2.4.i.txt,120.000000,7168
v_02,../instances/set_2_4/p2.4.i.txt,120.000000,7120
v_02,../instances/set_2_4/p2.4.i.txt,120.000000,7157
v_02,../instances/set_2_4/p2.4.i.txt,120.000000,7132
v_02,../instances/set_2_4/p2.4.j.txt,120.000000,7386
v_02,../instances/set_2_4/p2.4.j.txt,120.000000,7688
v_02,../instances/set_2_4/p2.4.j.txt,120.000000,7352
v_02,../instances/set_2_4/p2.4.j.txt,120.000000,7397
v_02,../instances/set_2_4/p2.4.k.txt,180.000000,8189
v_02,../instances/set_2_4/p2.4.k.txt,180.000000,8138
v_02,../instances/set_2_4/p2.4.k.txt,180.000000,8202
v_02,../instances/set_2_4/p2.4.k.txt,180.000000,8165
v_02,../instances/set_3_2/p3.2.a.txt,90.000000,1262
v_02,../instances/set_3_2/p3.2.a.txt,90.000000,1267
v_02,../instances/set_3_2/p3.2.a.txt,90.000000,1248
v_02,../instances/set_3_2/p3.2.a.txt,90.000000,1235
v_02,../instances/set_3_2/p3.2.b.txt,150.000000,2832
v_02,../instances/set_3_2/p3.2.b.txt,150.000000,2727
v_02,../instances/set_3_2/p3.2.b.txt,150.000000,3142
v_02,../instances/set_3_2/p3.2.b.txt,150.000000,2759
v_02,../instances/set_3_2/p3.2.c.txt,180.000000,5076
v_02,../instances/set_3_2/p3.2.c.txt,180.000000,5101
v_02,../instances/set_3_2/p3.2.c.txt,180.000000,5108
v_02,../instances/set_3_2/p3.2.c.txt,180.000000,4979
v_02,../instances/set_3_2/p3.2.d.txt,220.000000,6770
v_02,../instances/set_3_2/p3.2.d.txt,220.000000,7172
v_02,../instances/set_3_2/p3.2.d.txt,220.000000,6709
v_02,../instances/set_3_2/p3.2.d.txt,220.000000,6968
v_02,../instances/set_3_2/p3.2.e.txt,250.000000,8105
v_02,../instances/set_3_2/p3.2.e.txt,250.000000,8519
v_02,../instances/set_3_2/p3.2.e.txt,250.000000,8227
v_02,../instances/set_3_2/p3.2.e.txt,250.000000,8168
v_02,../instances/set_3_2/p3.2.f.txt,280.000000,9070
v_02,../instances/set_3_2/p3.2.f.txt,280.000000,9320
v_02,../instances/set_3_2/p3.2.f.txt,280.000000,8864
v_02,../instances/set_3_2/p3.2.f.txt,280.000000,8997
v_02,../instances/set_3_2/p3.2.g.txt,340.000000,10488
v_02,../instances/set_3_2/p3.2.g.txt,340.000000,10555
v_02,../instances/set_3_2/p3.2.g.txt,330.000000,10654
v_02,../instances/set_3_2/p3.2.g.txt,330.000000,10509
v_02,../instances/set_3_2/p3.2.h.txt,380.000000,11566
v_02,../instances/set_3_2/p3.2.h.txt,380.000000,11512
v_02,../instances/set_3_2/p3.2.h.txt,390.000000,11453
v_02,../instances/set_3_2/p3.2.h.txt,380.000000,11558
v_02,../instances/set_3_2/p3.2.i.txt,420.000000,12642
v_02,../instances/set_3_2/p3.2.i.txt,420.000000,12788
v_02,../instances/set_3_2/p3.2.i.txt,420.000000,13031
v_02,../instances/set_3_2/p3.2.i.txt,410.000000,12841
v_02,../instances/set_3_2/p3.2.j.txt,470.000000,14481
v_02,../instances/set_3_2/p3.2.j.txt,480.000000,14483
v_02,../instances/set_3_2/p3.2.j.txt,480.000000,14381
v_02,../instances/set_3_2/p3.2.j.txt,490.000000,14209
v_02,../instances/set_3_2/p3.2.k.txt,510.000000,15718
v_02,../instances/set_3_2/p3.2.k.txt,520.000000,16128
v_02,../instances/set_3_2/p3.2.k.txt,520.000000,15588
v_02,../instances/set_3_2/p3.2.k.txt,510.000000,15922
v_02,../instances/set_3_2/p3.2.l.txt,540.000000,16331
v_02,../instances/set_3_2/p3.2.l.txt,550.000000,16567
v_02,../instances/set_3_2/p3.2.l.txt,540.000000,16963
v_02,../instances/set_3_2/p3.2.l.txt,560.000000,16532
v_02,../instances/set_3_2/p3.2.m.txt,570.000000,17824
v_02,../instances/set_3_2/p3.2.m.txt,580.000000,18363
v_02,../instances/set_3_2/p3.2.m.txt,580.000000,18088
v_02,../instances/set_3_2/p3.2.m.txt,590.000000,17855
v_02,../instances/set_3_2/p3.2.n.txt,600.000000,19667
v_02,../instances/set_3_2/p3.2.n.txt,630.000000,19618
v_02,../instances/set_3_2/p3.2.n.txt,610.000000,19140
v_02,../instances/set_3_2/p3.2.n.txt,600.000000,19460
v_02,../instances/set_3_2/p3.2.o.txt,640.000000,20488
v_02,../instances/set_3_2/p3.2.o.txt,640.000000,20326
v_02,../instances/set_3_2/p3.2.o.txt,650.000000,20622
v_02,../instances/set_3_2/p3.2.o.txt,630.000000,20251
v_02,../instances/set_3_2/p3.2.p.txt,660.000000,21813
v_02,../instances/set_3_2/p3.2.p.txt,680.000000,21606
v_02,../instances/set_3_2/p3.2.p.txt,680.000000,21473
v_02,../instances/set_3_2/p3.2.p.txt,690.000000,21369
v_02,../instances/set_3_2/p3.2.q.txt,730.000000,22896
v_02,../instances/set_3_2/p3.2.q.txt,720.000000,22460
v_02,../instances/set_3_2/p3.2.q.txt,700.000000,22846
v_02,../instances/set_3_2/p3.2.q.txt,690.000000,22894
v_02,../instances/set_3_2/p3.2.r.txt,740.000000,23397
v_02,../instances/set_3_2/p3.2.r.txt,730.000000,24168
v_02,../instances/set_3_2/p3.2.r.txt,730.000000,24002
v_02,../instances/set_3_2/p3.2.r.txt,720.000000,23868
v_02,../instances/set_3_2/p3.2.s.txt,760.000000,25206
v_02,../instances/set_3_2/p3.2.s.txt,770.000000,24960
v_02,../instances/set_3_2/p3.2.s.txt,750.000000,25241
v_02,../instances/set_3_2/p3.2.s.txt,750.000000,24971
v_02,../instances/set_3_2/p3.2.t.txt,770.000000,26552
v_02,../instances/set_3_2/p3.2.t.txt,760.000000,26346
v_02,../instances/set_3_2/p3.2.t.txt,770.000000,26452
v_02,../instances/set_3_2/p3.2.t.txt,770.000000,26164
v_02,../instances/set_3_3/p3.3.a.txt,30.000000,1205
v_02,../instances/set_3_3/p3.3.a.txt,30.000000,1235
v_02,../instances/set_3_3/p3.3.a.txt,30.000000,1188
v_02,../instances/set_3_3/p3.3.a.txt,30.000000,1203
v_02,../instances/set_3_3/p3.3.b.txt,90.000000,2443
v_02,../instances/set_3_3/p3.3.b.txt,90.000000,2479
v_02,../instances/set_3_3/p3.3.b.txt,90.000000,2435
v_02,../instances/set_3_3/p3.3.b.txt,90.000000,2417
v_02,../instances/set_3_3/p3.3.c.txt,120.000000,3454
v_02,../instances/set_3_3/p3.3.c.txt,120.000000,3410
